id,created_at,,,,,
1821690413167649140,"Aug 8, 7:30:14 PM EDT",,,,,
1821700452930515321,"Aug 8, 8:10:08 PM EDT",,,,,
1821701127232221244,"Aug 8, 8:12:48 PM EDT",,,,,
1821701528933056614,"Aug 8, 8:14:24 PM EDT",,,,,
1821702722074108375,"Aug 8, 8:19:09 PM EDT",,,,,
1821736111829369185,"Aug 8, 10:31:49 PM EDT",,,,,
1821789294513541476,"Aug 9, 2:03:09 AM EDT",,,,,
1821791330248360043,"Aug 9, 2:11:15 AM EDT",,,,,
1821792597985136857,"Aug 9, 2:16:17 AM EDT",,,,,
1821794462562943021,"Aug 9, 2:23:41 AM EDT",,,,,
1821796830608253387,"Aug 9, 2:33:06 AM EDT",,,,,
1821917780381208712,"Aug 9, 10:33:43 AM EDT",,,,,
1821923328510054495,"Aug 9, 10:55:45 AM EDT",,,,,
1821923397217218882,"Aug 9, 10:56:02 AM EDT",,,,,
1821951858199408978,"Aug 9, 12:49:07 PM EDT",,,,,
1821952295866663423,"Aug 9, 12:50:52 PM EDT",,,,,
1821960960355270798,"Aug 9, 1:25:18 PM EDT",,,,,
1821961126038368753,"Aug 9, 1:25:57 PM EDT",,,,,
1821961409413947616,"Aug 9, 1:27:05 PM EDT",,,,,
1821963588644254173,"Aug 9, 1:35:44 PM EDT",,,,,
1821985220255691051,"Aug 9, 3:01:42 PM EDT",,,,,
1821986025188814940,"Aug 9, 3:04:53 PM EDT",,,,,
1821986710420648188,"Aug 9, 3:07:37 PM EDT",,,,,
1821988650563080214,"Aug 9, 3:15:19 PM EDT",,,,,
1822137346705281237,"Aug 10, 1:06:11 AM EDT",,,,,
1822149783735107805,"Aug 10, 1:55:37 AM EDT",,,,,
1822151836171640992,"Aug 10, 2:03:46 AM EDT",,,,,
1822157611296280641,"Aug 10, 2:26:43 AM EDT",,,,,
1822159438884593930,"Aug 10, 2:33:58 AM EDT",,,,,
1822236785050529832,"Aug 10, 7:41:19 AM EDT",,,,,
1822238167216345245,"Aug 10, 7:46:49 AM EDT",,,,,
1822239573050528093,"Aug 10, 7:52:24 AM EDT",,,,,
1822240041785024782,"Aug 10, 7:54:16 AM EDT",,,,,
1822240335197512098,"Aug 10, 7:55:26 AM EDT",,,,,
1822245323764281415,"Aug 10, 8:15:15 AM EDT",,,,,
1822247751284908132,"Aug 10, 8:24:54 AM EDT",,,,,
1822248012380254398,"Aug 10, 8:25:56 AM EDT",,,,,
1822252793320685712,"Aug 10, 8:44:56 AM EDT",,,,,
1822253645154459690,"Aug 10, 8:48:19 AM EDT",,,,,
1822254173359890461,"Aug 10, 8:50:25 AM EDT",,,,,
1822254306868793736,"Aug 10, 8:50:57 AM EDT",,,,,
1822290335059353965,"Aug 10, 11:14:07 AM EDT",,,,,
1822294737677607092,"Aug 10, 11:31:36 AM EDT",,,,,
1822296775736152553,"Aug 10, 11:39:42 AM EDT",,,,,
1822296931504140369,"Aug 10, 11:40:19 AM EDT",,,,,
1822297279241306262,"Aug 10, 11:41:42 AM EDT",,,,,
1822301100046733505,"Aug 10, 11:56:53 AM EDT",,,,,
1822348987581485150,"Aug 10, 3:07:10 PM EDT",,,,,
1822349748013031808,"Aug 10, 3:10:12 PM EDT",,,,,
1822350930592842127,"Aug 10, 3:14:54 PM EDT",,,,,
1822352230269202465,"Aug 10, 3:20:04 PM EDT",,,,,
1822352608993882242,"Aug 10, 3:21:34 PM EDT",,,,,
1822352993422901402,"Aug 10, 3:23:05 PM EDT",,,,,
1822355008559489216,"Aug 10, 3:31:06 PM EDT",,,,,
1822355312214475050,"Aug 10, 3:32:18 PM EDT",,,,,
1822358934587388182,"Aug 10, 3:46:42 PM EDT",,,,,
1822360569459953741,"Aug 10, 3:53:12 PM EDT",,,,,
1822362101882712378,"Aug 10, 3:59:17 PM EDT",,,,,
1822367596739510719,"Aug 10, 4:21:07 PM EDT",,,,,
1822371230214664278,"Aug 10, 4:35:33 PM EDT",,,,,
1822416885625004449,"Aug 10, 7:36:59 PM EDT",,,,,
1822439124546343093,"Aug 10, 9:05:21 PM EDT",,,,,
1822449612705472792,"Aug 10, 9:47:01 PM EDT",,,,,
1822639375488057507,"Aug 11, 10:21:04 AM EDT",,,,,
1822747138276897186,"Aug 11, 5:29:17 PM EDT",,,,,
1822753713762738559,"Aug 11, 5:55:25 PM EDT",,,,,
1822753780695535797,"Aug 11, 5:55:41 PM EDT",,,,,
1822754139929301330,"Aug 11, 5:57:06 PM EDT",,,,,
1822764457640055012,"Aug 11, 6:38:06 PM EDT",,,,,
1822764729992929481,"Aug 11, 6:39:11 PM EDT",,,,,
1822768922996691026,"Aug 11, 6:55:51 PM EDT",,,,,
1822799027580137510,"Aug 11, 8:55:28 PM EDT",,,,,
1822800186520838531,"Aug 11, 9:00:05 PM EDT",,,,,
1822800951855477133,"Aug 11, 9:03:07 PM EDT",,,,,
1822802959404835108,"Aug 11, 9:11:06 PM EDT",,,,,
1822808777952747910,"Aug 11, 9:34:13 PM EDT",,,,,
1822810216351805578,"Aug 11, 9:39:56 PM EDT",,,,,
1822827074299584955,"Aug 11, 10:46:55 PM EDT",,,,,
1822856687721791865,"Aug 12, 12:44:36 AM EDT",,,,,
1822890989327151527,"Aug 12, 3:00:54 AM EDT",,,,,
1822998375484305479,"Aug 12, 10:07:37 AM EDT",,,,,
1823027478740468026,"Aug 12, 12:03:15 PM EDT",,,,,
1823072006096691451,"Aug 12, 3:00:11 PM EDT",,,,,
1823073478481965199,"Aug 12, 3:06:02 PM EDT",,,,,
1823075494516158815,"Aug 12, 3:14:03 PM EDT",,,,,
1823076043017630114,"Aug 12, 3:16:14 PM EDT",,,,,
1823087408046547230,"Aug 12, 4:01:24 PM EDT",,,,,
1823104254879367450,"Aug 12, 5:08:20 PM EDT",,,,,
1823109887335022638,"Aug 12, 5:30:43 PM EDT",,,,,
1823134905607602385,"Aug 12, 7:10:08 PM EDT",,,,,
1823135966472859785,"Aug 12, 7:14:21 PM EDT",,,,,
1823145146562814413,"Aug 12, 7:50:49 PM EDT",,,,,
1823146750670233818,"Aug 12, 7:57:12 PM EDT",,,,,
1823146831406338500,"Aug 12, 7:57:31 PM EDT",,,,,
1823152153445404990,"Aug 12, 8:18:40 PM EDT",,,,,
1823153581882810650,"Aug 12, 8:24:21 PM EDT",,,,,
1823154463831728628,"Aug 12, 8:27:51 PM EDT",,,,,
1823195506899833014,"Aug 12, 11:10:56 PM EDT",,,,,
1823209933564965238,"Aug 13, 12:08:16 AM EDT",,,,,
1823210863148589540,"Aug 13, 12:11:58 AM EDT",,,,,
1823212033816584201,"Aug 13, 12:16:37 AM EDT",,,,,
1823212101172924503,"Aug 13, 12:16:53 AM EDT",,,,,
1823212288071045334,"Aug 13, 12:17:37 AM EDT",,,,,
1823213224009110011,"Aug 13, 12:21:20 AM EDT",,,,,
1823217057737187699,"Aug 13, 12:36:34 AM EDT",,,,,
1823217769229566251,"Aug 13, 12:39:24 AM EDT",,,,,
1823218291097395334,"Aug 13, 12:41:29 AM EDT",,,,,
1823218454369124491,"Aug 13, 12:42:07 AM EDT",,,,,
1823231216474309082,"Aug 13, 1:32:50 AM EDT",,,,,
1823232603517862079,"Aug 13, 1:38:21 AM EDT",,,,,
1823249070296797515,"Aug 13, 2:43:47 AM EDT",,,,,
1823254086126608862,"Aug 13, 3:03:43 AM EDT",,,,,
1823254636536688934,"Aug 13, 3:05:54 AM EDT",,,,,
1823367936909951302,"Aug 13, 10:36:07 AM EDT",,,,,
1823370085769056354,"Aug 13, 10:44:39 AM EDT",,,,,
1823373270789308876,"Aug 13, 10:57:19 AM EDT",,,,,
1823374270275211751,"Aug 13, 11:01:17 AM EDT",,,,,
1823380547596362150,"Aug 13, 11:26:13 AM EDT",,,,,
1823388866222412152,"Aug 13, 11:59:17 AM EDT",,,,,
1823389135144432057,"Aug 13, 12:00:21 PM EDT",,,,,
1823398264995193167,"Aug 13, 12:36:38 PM EDT",,,,,
1823398394527658251,"Aug 13, 12:37:09 PM EDT",,,,,
1823407420183560601,"Aug 13, 1:13:00 PM EDT",,,,,
1823411635970826633,"Aug 13, 1:29:46 PM EDT",,,,,
1823413643826155958,"Aug 13, 1:37:44 PM EDT",,,,,
1823417361975935355,"Aug 13, 1:52:31 PM EDT",,,,,
1823418481918009496,"Aug 13, 1:56:58 PM EDT",,,,,
1823418684800688640,"Aug 13, 1:57:46 PM EDT",,,,,
1823482748239225330,"Aug 13, 6:12:20 PM EDT",,,,,
1823498527743598968,"Aug 13, 7:15:02 PM EDT",,,,,
1823514122316808644,"Aug 13, 8:17:00 PM EDT",,,,,
1823566118608625721,"Aug 13, 11:43:37 PM EDT",,,,,
1823567146661896401,"Aug 13, 11:47:42 PM EDT",,,,,
1823590581190492398,"Aug 14, 1:20:49 AM EDT",,,,,
1823590834316660961,"Aug 14, 1:21:50 AM EDT",,,,,
1823593475205685588,"Aug 14, 1:32:19 AM EDT",,,,,
1823599371084292532,"Aug 14, 1:55:45 AM EDT",,,,,
1823600291096502279,"Aug 14, 1:59:24 AM EDT",,,,,
1823600763798687858,"Aug 14, 2:01:17 AM EDT",,,,,
1823604723553067156,"Aug 14, 2:17:01 AM EDT",,,,,
1823608213826396602,"Aug 14, 2:30:53 AM EDT",,,,,
1823612165565391307,"Aug 14, 2:46:36 AM EDT",,,,,
1823625896802312560,"Aug 14, 3:41:09 AM EDT",,,,,
1823723016741961818,"Aug 14, 10:07:04 AM EDT",,,,,
1823725011280257501,"Aug 14, 10:15:00 AM EDT",,,,,
1823728989921534265,"Aug 14, 10:30:49 AM EDT",,,,,
1823730362264248798,"Aug 14, 10:36:16 AM EDT",,,,,
1823732657714553031,"Aug 14, 10:45:23 AM EDT",,,,,
1823733168530448698,"Aug 14, 10:47:25 AM EDT",,,,,
1823733583913337338,"Aug 14, 10:49:04 AM EDT",,,,,
1823736173661184281,"Aug 14, 10:59:21 AM EDT",,,,,
1823742501884453312,"Aug 14, 11:24:30 AM EDT",,,,,
1823745969575637416,"Aug 14, 11:38:17 AM EDT",,,,,
1823746426440179950,"Aug 14, 11:40:06 AM EDT",,,,,
1823756208207196235,"Aug 14, 12:18:58 PM EDT",,,,,
1823759092944658559,"Aug 14, 12:30:26 PM EDT",,,,,
1823761547031937072,"Aug 14, 12:40:11 PM EDT",,,,,
1823763121917583812,"Aug 14, 12:46:26 PM EDT",,,,,
1823793687169785863,"Aug 14, 2:47:54 PM EDT",,,,,
1823796943954567284,"Aug 14, 3:00:50 PM EDT",,,,,
1823803944260485150,"Aug 14, 3:28:39 PM EDT",,,,,
1823805120385310796,"Aug 14, 3:33:20 PM EDT",,,,,
1823805974605652406,"Aug 14, 3:36:43 PM EDT",,,,,
1823828864474513497,"Aug 14, 5:07:41 PM EDT",,,,,
1823833376182427747,"Aug 14, 5:25:36 PM EDT",,,,,
1823864180400906326,"Aug 14, 7:28:01 PM EDT",,,,,
1824019125720539371,"Aug 15, 5:43:42 AM EDT",,,,,
1824177430606778646,"Aug 15, 4:12:45 PM EDT",,,,,
1824189343386284066,"Aug 15, 5:00:05 PM EDT",,,,,
1824276414931116276,"Aug 15, 10:46:05 PM EDT",,,,,
1824333954519900371,"Aug 16, 2:34:43 AM EDT",,,,,
1824409551338148309,"Aug 16, 7:35:07 AM EDT",,,,,
1824410315422871867,"Aug 16, 7:38:09 AM EDT",,,,,
1824410638707237102,"Aug 16, 7:39:26 AM EDT",,,,,
1824411157269975500,"Aug 16, 7:41:30 AM EDT",,,,,
1824415602032754871,"Aug 16, 7:59:10 AM EDT",,,,,
1824423656266555474,"Aug 16, 8:31:10 AM EDT",,,,,
1824428691138429068,"Aug 16, 8:51:10 AM EDT",,,,,
1824466456207094216,"Aug 16, 11:21:14 AM EDT",,,,,
1824470434622083589,"Aug 16, 11:37:03 AM EDT",,,,,
1824571630611251681,"Aug 16, 6:19:10 PM EDT",,,,,
1824637308215189742,"Aug 16, 10:40:09 PM EDT",,,,,
1824639011710779760,"Aug 16, 10:46:55 PM EDT",,,,,
1824646750352609687,"Aug 16, 11:17:40 PM EDT",,,,,
1824652682545553634,"Aug 16, 11:41:14 PM EDT",,,,,
1824663503287759332,"Aug 17, 12:24:14 AM EDT",,,,,
1824668946445865108,"Aug 17, 12:45:52 AM EDT",,,,,
1824839784852013125,"Aug 17, 12:04:43 PM EDT",,,,,
1824840482633244927,"Aug 17, 12:07:29 PM EDT",,,,,
1824840500266111173,"Aug 17, 12:07:33 PM EDT",,,,,
1824843760934552024,"Aug 17, 12:20:31 PM EDT",,,,,
1824844738484441186,"Aug 17, 12:24:24 PM EDT",,,,,
1824846946839966127,"Aug 17, 12:33:10 PM EDT",,,,,
1824849359156171108,"Aug 17, 12:42:45 PM EDT",,,,,
1824849651071107207,"Aug 17, 12:43:55 PM EDT",,,,,
1824849877286703268,"Aug 17, 12:44:49 PM EDT",,,,,
1824854062631710875,"Aug 17, 1:01:27 PM EDT",,,,,
1824854726657049023,"Aug 17, 1:04:05 PM EDT",,,,,
1824891373822304537,"Aug 17, 3:29:43 PM EDT",,,,,
1824897737239785558,"Aug 17, 3:55:00 PM EDT",,,,,
1824997390908022785,"Aug 17, 10:30:59 PM EDT",,,,,
1825046811456778315,"Aug 18, 1:47:22 AM EDT",,,,,
1825153729085018175,"Aug 18, 8:52:13 AM EDT",,,,,
1825153865177579846,"Aug 18, 8:52:45 AM EDT",,,,,
1825309210977968585,"Aug 18, 7:10:03 PM EDT",,,,,
1825318147974373766,"Aug 18, 7:45:33 PM EDT",,,,,
1825342542482755845,"Aug 18, 9:22:30 PM EDT",,,,,
1825352846876839950,"Aug 18, 10:03:26 PM EDT",,,,,
1825363923006017838,"Aug 18, 10:47:27 PM EDT",,,,,
1825370379910541434,"Aug 18, 11:13:06 PM EDT",,,,,
1825395243560128667,"Aug 19, 12:51:54 AM EDT",,,,,
1825406519690641663,"Aug 19, 1:36:43 AM EDT",,,,,
1825406718462808247,"Aug 19, 1:37:30 AM EDT",,,,,
1825449897937571951,"Aug 19, 4:29:05 AM EDT",,,,,
1825549392860082521,"Aug 19, 11:04:26 AM EDT",,,,,
1825554794121179570,"Aug 19, 11:25:54 AM EDT",,,,,
1825555353909780637,"Aug 19, 11:28:08 AM EDT",,,,,
1825555726489800867,"Aug 19, 11:29:37 AM EDT",,,,,
1825557632939339836,"Aug 19, 11:37:11 AM EDT",,,,,
1825558181839618531,"Aug 19, 11:39:22 AM EDT",,,,,
1825558840336920868,"Aug 19, 11:41:59 AM EDT",,,,,
1825559831132172668,"Aug 19, 11:45:55 AM EDT",,,,,
1825713065985188224,"Aug 19, 9:54:49 PM EDT",,,,,
1825713908067479735,"Aug 19, 9:58:10 PM EDT",,,,,
1825715527446155288,"Aug 19, 10:04:36 PM EDT",,,,,
1825723913051000851,"Aug 19, 10:37:55 PM EDT",,,,,
1825738817275383950,"Aug 19, 11:37:09 PM EDT",,,,,
1825741761039241475,"Aug 19, 11:48:51 PM EDT",,,,,
1825743161076875773,"Aug 19, 11:54:24 PM EDT",,,,,
1825743803765895540,"Aug 19, 11:56:58 PM EDT",,,,,
1825768840090836999,"Aug 20, 1:36:27 AM EDT",,,,,
1825778823205380347,"Aug 20, 2:16:07 AM EDT",,,,,
1825786899014844702,"Aug 20, 2:48:12 AM EDT",,,,,
1825946079399129216,"Aug 20, 1:20:44 PM EDT",,,,,
1825946113737896279,"Aug 20, 1:20:52 PM EDT",,,,,
1825946137792074098,"Aug 20, 1:20:58 PM EDT",,,,,
1826014723940429871,"Aug 20, 5:53:30 PM EDT",,,,,
1826015426658415033,"Aug 20, 5:56:18 PM EDT",,,,,
1826016080952991903,"Aug 20, 5:58:54 PM EDT",,,,,
1826134013205217364,"Aug 21, 1:47:31 AM EDT",,,,,
1826165038669087062,"Aug 21, 3:50:48 AM EDT",,,,,
1826166083331731632,"Aug 21, 3:54:57 AM EDT",,,,,
1826241343183790085,"Aug 21, 8:54:00 AM EDT",,,,,
1826242679371629016,"Aug 21, 8:59:19 AM EDT",,,,,
1826246918374314325,"Aug 21, 9:16:10 AM EDT",,,,,
1826247487398850903,"Aug 21, 9:18:25 AM EDT",,,,,
1826248951449981237,"Aug 21, 9:24:14 AM EDT",,,,,
1826251603122561207,"Aug 21, 9:34:46 AM EDT",,,,,
1826253203555713263,"Aug 21, 9:41:08 AM EDT",,,,,
1826363538967068705,"Aug 21, 4:59:34 PM EDT",,,,,
1826409318578565326,"Aug 21, 8:01:29 PM EDT",,,,,
1826410871796760784,"Aug 21, 8:07:39 PM EDT",,,,,
1826417919040856069,"Aug 21, 8:35:39 PM EDT",,,,,
1826420124158738569,"Aug 21, 8:44:25 PM EDT",,,,,
1826423055926919223,"Aug 21, 8:56:04 PM EDT",,,,,
1826423272226922732,"Aug 21, 8:56:56 PM EDT",,,,,
1826436278143123706,"Aug 21, 9:48:36 PM EDT",,,,,
1826441394002747442,"Aug 21, 10:08:56 PM EDT",,,,,
1826458537280627187,"Aug 21, 11:17:03 PM EDT",,,,,
1826464926111858890,"Aug 21, 11:42:27 PM EDT",,,,,
1826619232580501943,"Aug 22, 9:55:36 AM EDT",,,,,
1826630645319373112,"Aug 22, 10:40:57 AM EDT",,,,,
1826633760651313225,"Aug 22, 10:53:20 AM EDT",,,,,
1826927532983136621,"Aug 23, 6:20:41 AM EDT",,,,,
1827008827226497372,"Aug 23, 11:43:43 AM EDT",,,,,
1827012570357612835,"Aug 23, 11:58:35 AM EDT",,,,,
1827030749884612898,"Aug 23, 1:10:50 PM EDT",,,,,
1827045479299133699,"Aug 23, 2:09:21 PM EDT",,,,,
1827055547599712757,"Aug 23, 2:49:22 PM EDT",,,,,
1827055853083750531,"Aug 23, 2:50:35 PM EDT",,,,,
1827055998286319711,"Aug 23, 2:51:09 PM EDT",,,,,
1827104814003519809,"Aug 23, 6:05:08 PM EDT",,,,,
1827155331002007843,"Aug 23, 9:25:52 PM EDT",,,,,
1827156608066924980,"Aug 23, 9:30:56 PM EDT",,,,,
1827156898669343230,"Aug 23, 9:32:06 PM EDT",,,,,
1827157993881796844,"Aug 23, 9:36:27 PM EDT",,,,,
1827162546685583658,"Aug 23, 9:54:32 PM EDT",,,,,
1827163562839507219,"Aug 23, 9:58:35 PM EDT",,,,,
1827167868733059171,"Aug 23, 10:15:41 PM EDT",,,,,
1827172947280249138,"Aug 23, 10:35:52 PM EDT",,,,,
1827174670375735491,"Aug 23, 10:42:43 PM EDT",,,,,
1827198275021050113,"Aug 24, 12:16:31 AM EDT",,,,,
1827200046531547617,"Aug 24, 12:23:33 AM EDT",,,,,
1827203460179050756,"Aug 24, 12:37:07 AM EDT",,,,,
1827206038778458451,"Aug 24, 12:47:22 AM EDT",,,,,
1827207630537859253,"Aug 24, 12:53:41 AM EDT",,,,,
1827364850432970966,"Aug 24, 11:18:25 AM EDT",,,,,
1827368987761451103,"Aug 24, 11:34:52 AM EDT",,,,,
1827369691909644692,"Aug 24, 11:37:40 AM EDT",,,,,
1827370040573714572,"Aug 24, 11:39:03 AM EDT",,,,,
1827371279290146918,"Aug 24, 11:43:58 AM EDT",,,,,
1827372324913361271,"Aug 24, 11:48:07 AM EDT",,,,,
1827482992488382790,"Aug 24, 7:07:53 PM EDT",,,,,
1827484648454418881,"Aug 24, 7:14:27 PM EDT",,,,,
1827495859837157712,"Aug 24, 7:59:00 PM EDT",,,,,
1827496486013219158,"Aug 24, 8:01:30 PM EDT",,,,,
1827534001520758785,"Aug 24, 10:30:34 PM EDT",,,,,
1827536653654618520,"Aug 24, 10:41:06 PM EDT",,,,,
1827551238893776956,"Aug 24, 11:39:04 PM EDT",,,,,
1827551868580487321,"Aug 24, 11:41:34 PM EDT",,,,,
1827553064825262561,"Aug 24, 11:46:19 PM EDT",,,,,
1827553244849009135,"Aug 24, 11:47:02 PM EDT",,,,,
1827569938267038071,"Aug 25, 12:53:22 AM EDT",,,,,
1827572720936030703,"Aug 25, 1:04:25 AM EDT",,,,,
1827573383124439550,"Aug 25, 1:07:03 AM EDT",,,,,
1827580637307449389,"Aug 25, 1:35:53 AM EDT",,,,,
1827636705903436089,"Aug 25, 5:18:41 AM EDT",,,,,
1827642452087275566,"Aug 25, 5:41:31 AM EDT",,,,,
1827645061451895114,"Aug 25, 5:51:53 AM EDT",,,,,
1827646163366957228,"Aug 25, 5:56:16 AM EDT",,,,,
1827647414020211016,"Aug 25, 6:01:14 AM EDT",,,,,
1827647718900081003,"Aug 25, 6:02:26 AM EDT",,,,,
1827648303791501655,"Aug 25, 6:04:46 AM EDT",,,,,
1827648627948343582,"Aug 25, 6:06:03 AM EDT",,,,,
1827649195865485424,"Aug 25, 6:08:19 AM EDT",,,,,
1827649662745989245,"Aug 25, 6:10:10 AM EDT",,,,,
1827650575393067183,"Aug 25, 6:13:47 AM EDT",,,,,
1827650990775873636,"Aug 25, 6:15:26 AM EDT",,,,,
1827651854978744506,"Aug 25, 6:18:53 AM EDT",,,,,
1827652239722258783,"Aug 25, 6:20:24 AM EDT",,,,,
1827653646802100307,"Aug 25, 6:26:00 AM EDT",,,,,
1827654017117462885,"Aug 25, 6:27:28 AM EDT",,,,,
1827654859618693496,"Aug 25, 6:30:49 AM EDT",,,,,
1827656180010819947,"Aug 25, 6:36:04 AM EDT",,,,,
1827657323273138544,"Aug 25, 6:40:36 AM EDT",,,,,
1827659408702062997,"Aug 25, 6:48:53 AM EDT",,,,,
1827662941312663724,"Aug 25, 7:02:56 AM EDT",,,,,
1827663021226741971,"Aug 25, 7:03:15 AM EDT",,,,,
1827663915376869526,"Aug 25, 7:06:48 AM EDT",,,,,
1827664316193009917,"Aug 25, 7:08:23 AM EDT",,,,,
1827664438192685415,"Aug 25, 7:08:53 AM EDT",,,,,
1827665556201148734,"Aug 25, 7:13:19 AM EDT",,,,,
1827666160516550842,"Aug 25, 7:15:43 AM EDT",,,,,
1827666399499616405,"Aug 25, 7:16:40 AM EDT",,,,,
1827666612423422302,"Aug 25, 7:17:31 AM EDT",,,,,
1827667318400254138,"Aug 25, 7:20:19 AM EDT",,,,,
1827668394843251152,"Aug 25, 7:24:36 AM EDT",,,,,
1827669055169310754,"Aug 25, 7:27:13 AM EDT",,,,,
1827671533659029735,"Aug 25, 7:37:04 AM EDT",,,,,
1827671903504597338,"Aug 25, 7:38:32 AM EDT",,,,,
1827784062817202445,"Aug 25, 3:04:13 PM EDT",,,,,
1827969979334926371,"Aug 26, 3:22:59 AM EDT",,,,,
1827970054660452817,"Aug 26, 3:23:17 AM EDT",,,,,
1827970207492489655,"Aug 26, 3:23:54 AM EDT",,,,,
1827970423788535925,"Aug 26, 3:24:45 AM EDT",,,,,
1827970789204705610,"Aug 26, 3:26:12 AM EDT",,,,,
1827973254440460740,"Aug 26, 3:36:00 AM EDT",,,,,
1827976268874158182,"Aug 26, 3:47:59 AM EDT",,,,,
1827976574114611596,"Aug 26, 3:49:12 AM EDT",,,,,
1827976653827440905,"Aug 26, 3:49:31 AM EDT",,,,,
1827977619859493213,"Aug 26, 3:53:21 AM EDT",,,,,
1827981493924155796,"Aug 26, 4:08:45 AM EDT",,,,,
1827982524749926513,"Aug 26, 4:12:50 AM EDT",,,,,
1827983046470992156,"Aug 26, 4:14:55 AM EDT",,,,,
1827983546067136801,"Aug 26, 4:16:54 AM EDT",,,,,
1828189258475008037,"Aug 26, 5:54:19 PM EDT",,,,,
1828205685386936567,"Aug 26, 6:59:36 PM EDT",,,,,
1828206091248800236,"Aug 26, 7:01:13 PM EDT",,,,,
1828207754374484417,"Aug 26, 7:07:49 PM EDT",,,,,
1828235777496551439,"Aug 26, 8:59:10 PM EDT",,,,,
1828237233926611369,"Aug 26, 9:04:58 PM EDT",,,,,
1828238907340718467,"Aug 26, 9:11:37 PM EDT",,,,,
1828244024152522764,"Aug 26, 9:31:57 PM EDT",,,,,
1828244208538275902,"Aug 26, 9:32:41 PM EDT",,,,,
1828297283923816824,"Aug 27, 1:03:35 AM EDT",,,,,
1828310679079604335,"Aug 27, 1:56:48 AM EDT",,,,,
1828310872915054646,"Aug 27, 1:57:35 AM EDT",,,,,
1828495386249486647,"Aug 27, 2:10:46 PM EDT",,,,,
1828673659105362315,"Aug 28, 1:59:10 AM EDT",,,,,
1828928421621387554,"Aug 28, 6:51:30 PM EDT",,,,,
1828944676474290448,"Aug 28, 7:56:05 PM EDT",,,,,
1829000521815838844,"Aug 28, 11:38:00 PM EDT",,,,,
1829008633859825998,"Aug 29, 12:10:14 AM EDT",,,,,
1829016043018190962,"Aug 29, 12:39:40 AM EDT",,,,,
1829016924178575371,"Aug 29, 12:43:10 AM EDT",,,,,
1829022561822253216,"Aug 29, 1:05:34 AM EDT",,,,,
1829025187544674369,"Aug 29, 1:16:01 AM EDT",,,,,
1829025737564709035,"Aug 29, 1:18:12 AM EDT",,,,,
1829027600901042471,"Aug 29, 1:25:36 AM EDT",,,,,
1829033402185515057,"Aug 29, 1:48:39 AM EDT",,,,,
1829034945060257901,"Aug 29, 1:54:47 AM EDT",,,,,
1829180662223659292,"Aug 29, 11:33:49 AM EDT",,,,,
1829180857338474710,"Aug 29, 11:34:35 AM EDT",,,,,
1829183078516043800,"Aug 29, 11:43:25 AM EDT",,,,,
1829183995336446200,"Aug 29, 11:47:03 AM EDT",,,,,
1829184058041196616,"Aug 29, 11:47:18 AM EDT",,,,,
1829185699184292285,"Aug 29, 11:53:49 AM EDT",,,,,
1829186852181409799,"Aug 29, 11:58:24 AM EDT",,,,,
1829194972467429616,"Aug 29, 12:30:40 PM EDT",,,,,
1829195323295838238,"Aug 29, 12:32:04 PM EDT",,,,,
1829196423277228406,"Aug 29, 12:36:26 PM EDT",,,,,
1829200187560210547,"Aug 29, 12:51:24 PM EDT",,,,,
1829202463552860370,"Aug 29, 1:00:26 PM EDT",,,,,
1829202726221234514,"Aug 29, 1:01:29 PM EDT",,,,,
1829212019628880340,"Aug 29, 1:38:25 PM EDT",,,,,
1829213249470116242,"Aug 29, 1:43:18 PM EDT",,,,,
1829213800060596554,"Aug 29, 1:45:29 PM EDT",,,,,
1829214565718200826,"Aug 29, 1:48:32 PM EDT",,,,,
1829214756995268664,"Aug 29, 1:49:17 PM EDT",,,,,
1829215324400705821,,,,,,
"https://t.co/wOnDQlbW…""",,,,,,
1829215766765547623,"Aug 29, 1:53:18 PM EDT",,,,,
1829266964461621681,"Aug 29, 5:16:45 PM EDT",,,,,
1829267102458339835,"Aug 29, 5:17:18 PM EDT",,,,,
1829295477487190304,"Aug 29, 7:10:03 PM EDT",,,,,
1829295494910328974,"Aug 29, 7:10:07 PM EDT",,,,,
1829296604689596874,"Aug 29, 7:14:31 PM EDT",,,,,
1829297836988706976,"Aug 29, 7:19:25 PM EDT",,,,,
1829307275309093121,"Aug 29, 7:56:55 PM EDT",,,,,
1829308112840307130,"Aug 29, 8:00:15 PM EDT",,,,,
1829308905177956551,"Aug 29, 8:03:24 PM EDT",,,,,
1829309146149032288,"Aug 29, 8:04:22 PM EDT",,,,,
1829309491118031031,"Aug 29, 8:05:44 PM EDT",,,,,
1829310109639655795,"Aug 29, 8:08:11 PM EDT",,,,,
1829316932404678669,"Aug 29, 8:35:18 PM EDT",,,,,
1829317832489816083,"Aug 29, 8:38:53 PM EDT",,,,,
1829327469716873405,"Aug 29, 9:17:10 PM EDT",,,,,
1829396358194749712,"Aug 30, 1:50:54 AM EDT",,,,,
1829396974035955725,"Aug 30, 1:53:21 AM EDT",,,,,
1829397352513261593,"Aug 30, 1:54:52 AM EDT",,,,,
1829397456842264855,"Aug 30, 1:55:16 AM EDT",,,,,
1829405512217042983,"Aug 30, 2:27:17 AM EDT",,,,,
1829482657685684346,"Aug 30, 7:33:50 AM EDT",,,,,
1829484453846204902,"Aug 30, 7:40:58 AM EDT",,,,,
